symbol,name,yahoo,stockanalysis,has_listing
LGEINDIA,LG Electronics India Limited,LGEINDIA.NS,LGEINDIA,1
LGHL,Laxmi Goldorna House Limited,LGHL.NS,LGHL,1
LIBAS,Libas Consumer Products Limited,LIBAS.NS,LIBAS,1
LIBERTSHOE,Liberty Shoes Limited,LIBERTSHOE.NS,LIBERTSHOE,1
LICHSGFIN,LIC Housing Finance Limited,LICHSGFIN.NS,LICHSGFIN,1
LICI,Life Insurance Corporation Of India,LICI.NS,LICI,1
LIKHITHA,Likhitha Infrastructure Limited,LIKHITHA.NS,LIKHITHA,1
LINC,Linc Limited,LINC.NS,LINC,1
LINCOLN,Lincoln Pharmaceuticals Limited,LINCOLN.NS,LINCOLN,1
LINDEINDIA,Linde India Limited,LINDEINDIA.NS,LINDEINDIA,1
LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG.NS,LLOYDSENGG,1
LLOYDSENT,Lloyds Enterprises Limited,LLOYDSENT.NS,LLOYDSENT,1
LLOYDSME,Lloyds Metals And Energy Limited,LLOYDSME.NS,LLOYDSME,1
LMW,LMW Limited,LMW.NS,LMW,1
LODHA,Lodha Developers Limited,LODHA.NS,LODHA,1
LORDSCHLO,Lords Chloro Alkali Limited,LORDSCHLO.NS,LORDSCHLO,1
LOTUSDEV,Sri Lotus Developers and Realty Limited,LOTUSDEV.NS,LOTUSDEV,1
LOTUSEYE,Lotus Eye Hospital and Institute Limited,LOTUSEYE.NS,LOTUSEYE,1
LOVABLE,Lovable Lingerie Limited,LOVABLE.NS,LOVABLE,1
LOYALTEX,Loyal Textile Mills Limited,LOYALTEX.NS,LOYALTEX,1
LPDC,Landmark Property Development Company Limited,LPDC.NS,LPDC,1
LT,Larsen & Toubro,LT.NS,LT,1
LTF,L&T Finance Limited,LTF.NS,LTF,1
LTFOODS,LT Foods Limited,LTFOODS.NS,LTFOODS,1
LTM,LTM Limited,LTM.NS,LTM,1
LTTS,L&T Technology Services Limited,LTTS.NS,LTTS,1
LUMAXIND,Lumax Industries Limited,LUMAXIND.NS,LUMAXIND,1
LUMAXTECH,Lumax Auto Technologies Limited,LUMAXTECH.NS,LUMAXTECH,1
LUPIN,Lupin Limited,LUPIN.NS,LUPIN,1
LUXIND,Lux Industries Limited,LUXIND.NS,LUXIND,1
LXCHEM,Laxmi Organic Industries Limited,LXCHEM.NS,LXCHEM,1
M&M,Mahindra & Mahindra,M&M.NS,M_M,1
M&MFIN,Mahindra & Mahindra Financial Services Limited,M&MFIN.NS,M_MFIN,1
MAANALU,Maan Aluminium Limited,MAANALU.NS,MAANALU,1
MACPOWER,Macpower CNC Machines Limited,MACPOWER.NS,MACPOWER,1
MADHAV,Madhav Marbles and Granites Limited,MADHAV.NS,MADHAV,1
MADHAVIPL,Madhav Infra Projects Limited,MADHAVIPL.NS,MADHAVIPL,1
MADRASFERT,Madras Fertilizers Limited,MADRASFERT.NS,MADRASFERT,1
MAFATIND,Mafatlal Industries Limited,MAFATIND.NS,MAFATIND,1
MAGADSUGAR,Magadh Sugar & Energy Limited,MAGADSUGAR.NS,MAGADSUGAR,1
MAGNUM,Magnum Ventures Limited,MAGNUM.NS,MAGNUM,1
MAHABANK,Bank of Maharashtra,MAHABANK.NS,MAHABANK,1
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,MAHAPEXLTD.NS,MAHAPEXLTD,1
MAHASTEEL,Mahamaya Steel Industries Limited,MAHASTEEL.NS,MAHASTEEL,1
MAHEPC,Mahindra EPC Irrigation Limited,MAHEPC.NS,MAHEPC,1
MAHLIFE,Mahindra Lifespace Developers Limited,MAHLIFE.NS,MAHLIFE,1
MAHLOG,Mahindra Logistics Limited,MAHLOG.NS,MAHLOG,1
MAHSCOOTER,Maharashtra Scooters Limited,MAHSCOOTER.NS,MAHSCOOTER,1
MAHSEAMLES,Maharashtra Seamless Limited,MAHSEAMLES.NS,MAHSEAMLES,1
MAITHANALL,Maithan Alloys Limited,MAITHANALL.NS,MAITHANALL,1
MAJESAUT,Majestic Auto Limited,MAJESAUT.NS,MAJESAUT,1
MALLCOM,Mallcom (India) Limited,MALLCOM.NS,MALLCOM,1
MALUPAPER,Malu Paper Mills Limited,MALUPAPER.NS,MALUPAPER,1
MAMATA,Mamata Machinery Limited,MAMATA.NS,MAMATA,1
MANAKALUCO,Manaksia Aluminium Company Limited,MANAKALUCO.NS,MANAKALUCO,1
MANAKCOAT,Manaksia Coated Metals & Industries Limited,MANAKCOAT.NS,MANAKCOAT,1
MANAKSIA,Manaksia Limited,MANAKSIA.NS,MANAKSIA,1
MANAKSTEEL,Manaksia Steels Limited,MANAKSTEEL.NS,MANAKSTEEL,1
MANALIPETC,Manali Petrochemicals Limited,MANALIPETC.NS,MANALIPETC,1
MANAPPURAM,Manappuram Finance Limited,MANAPPURAM.NS,MANAPPURAM,1
MANBA,Manba Finance Limited,MANBA.NS,MANBA,1
MANCREDIT,Mangal Credit and Fincorp Limited,MANCREDIT.NS,MANCREDIT,1
MANGALAM,Mangalam Drugs And Organics Limited,MANGALAM.NS,MANGALAM,1
MANGLMCEM,Mangalam Cement Limited,MANGLMCEM.NS,MANGLMCEM,1
MANINDS,Man Industries (India) Limited,MANINDS.NS,MANINDS,1
MANINFRA,Man Infraconstruction Limited,MANINFRA.NS,MANINFRA,1
MANKIND,Mankind Pharma Limited,MANKIND.NS,MANKIND,1
MANOMAY,Manomay Tex India Limited,MANOMAY.NS,MANOMAY,1
MANORAMA,Manorama Industries Limited,MANORAMA.NS,MANORAMA,1
MANYAVAR,Vedant Fashions Limited,MANYAVAR.NS,MANYAVAR,1
MAPMYINDIA,C.E. Info Systems Limited,MAPMYINDIA.NS,MAPMYINDIA,1
MARATHON,Marathon Nextgen Realty Limited,MARATHON.NS,MARATHON,1
MARICO,Marico Limited,MARICO.NS,MARICO,1
MARINE,Marine Electricals (India) Limited,MARINE.NS,MARINE,1
MARKOLINES,Markolines Pavement Technologies Limited,MARKOLINES.NS,MARKOLINES,1
MARKSANS,Marksans Pharma Limited,MARKSANS.NS,MARKSANS,1
MARSONS,Marsons Limited,MARSONS.NS,MARSONS,1
MARUTI,Maruti Suzuki,MARUTI.NS,MARUTI,1
MASFIN,MAS Financial Services Limited,MASFIN.NS,MASFIN,1
MASTEK,Mastek Limited,MASTEK.NS,MASTEK,1
MASTERTR,Master Trust Limited,MASTERTR.NS,MASTERTR,1
MATRIMONY,Matrimony.Com Limited,MATRIMONY.NS,MATRIMONY,1
MAXESTATES,Max Estates Limited,MAXESTATES.NS,MAXESTATES,1
MAXHEALTH,Max Healthcare Institute Limited,MAXHEALTH.NS,MAXHEALTH,1
MAXIND,Max India Limited,MAXIND.NS,MAXIND,1
MAYURUNIQ,Mayur Uniquoters Ltd,MAYURUNIQ.NS,MAYURUNIQ,1
MAZDOCK,Mazagon Dock Shipbuilders Limited,MAZDOCK.NS,MAZDOCK,1
MBAPL,Madhya Bharat Agro Products Limited,MBAPL.NS,MBAPL,1
MBEL,M & B Engineering Limited,MBEL.NS,MBEL,1
MCCHRLS-B,Mac Charles India Limited,MCCHRLS-B.NS,MCCHRLS_B,0
MCL,M TEK COPPER LIMITED,MCL.NS,MCL,1
MCLOUD,Magellanic Cloud Limited,MCLOUD.NS,MCLOUD,1
MCX,Multi Commodity Exchange of India Limited,MCX.NS,MCX,1
MEDANTA,Global Health Limited,MEDANTA.NS,MEDANTA,1
MEDIASSIST,Medi Assist Healthcare Services Limited,MEDIASSIST.NS,MEDIASSIST,1
MEDICAMEQ,Medicamen Biotech Limited,MEDICAMEQ.NS,MEDICAMEQ,1
MEDICO,Medico Remedies Limited,MEDICO.NS,MEDICO,1
MEDPLUS,Medplus Health Services Limited,MEDPLUS.NS,MEDPLUS,1
MEESHO,Meesho Limited,MEESHO.NS,MEESHO,1
MEGASTAR,Megastar Foods Limited,MEGASTAR.NS,MEGASTAR,1
MEIL,Mangal Electrical Industries Limited,MEIL.NS,MEIL,1
MENNPIS,Menon Pistons Limited,MENNPIS.NS,MENNPIS,1
MERCANTILE,Mercantile Ventures Limited,MERCANTILE.NS,MERCANTILE,1
METROBRAND,Metro Brands Limited,METROBRAND.NS,METROBRAND,1
METROGLOBL,Metroglobal Limited,METROGLOBL.NS,METROGLOBL,1
METROPOLIS,Metropolis Healthcare Limited,METROPOLIS.NS,METROPOLIS,1
MFML,Mahalaxmi Fabric Mills Limited,MFML.NS,MFML,1
MFSL,Max Financial Services Limited,MFSL.NS,MFSL,1
MGL,Mahanagar Gas Limited,MGL.NS,MGL,1
MHLXMIRU,Mahalaxmi Rubtech Limited,MHLXMIRU.NS,MHLXMIRU,1
MHRIL,Mahindra Holidays & Resorts India Limited,MHRIL.NS,MHRIL,1
MIDHANI,Mishra Dhatu Nigam Limited,MIDHANI.NS,MIDHANI,1
MIDWESTLTD,Midwest Limited,MIDWESTLTD.NS,MIDWESTLTD,1
MINDACORP,Minda Corporation Limited,MINDACORP.NS,MINDACORP,1
MINDTECK,Mindteck (India) Limited,MINDTECK.NS,MINDTECK,1
MIRZAINT,Mirza International Limited,MIRZAINT.NS,MIRZAINT,1
MITTAL,Mittal Life Style Limited,MITTAL.NS,MITTAL,1
MKPL,M K Proteins Limited,MKPL.NS,MKPL,1
MMFL,MM Forgings Limited,MMFL.NS,MMFL,1
MMP,MMP Industries Limited,MMP.NS,MMP,1
MMTC,MMTC Limited,MMTC.NS,MMTC,1
MOBIKWIK,One Mobikwik Systems Limited,MOBIKWIK.NS,MOBIKWIK,1
MODIRUBBER,Modi Rubber Limited,MODIRUBBER.NS,MODIRUBBER,1
MODIS,Modis Navnirman Limited,MODIS.NS,MODIS,1
MODTHREAD,Modern Threads (India) Limited,MODTHREAD.NS,MODTHREAD,1
MOHITIND,Mohit Industries Limited,MOHITIND.NS,MOHITIND,1
MOIL,MOIL Limited,MOIL.NS,MOIL,1
MOKSH,Moksh Ornaments Limited,MOKSH.NS,MOKSH,1
MOL,Meghmani Organics Limited,MOL.NS,MOL,1
MOLDTECH,Mold-Tek Technologies Limited,MOLDTECH.NS,MOLDTECH,1
MOLDTKPAC,Mold-Tek Packaging Limited,MOLDTKPAC.NS,MOLDTKPAC,1
MONARCH,Monarch Networth Capital Limited,MONARCH.NS,MONARCH,1
MONEYBOXX,Moneyboxx Finance Limited,MONEYBOXX.NS,MONEYBOXX,1
MONTECARLO,Monte Carlo Fashions Limited,MONTECARLO.NS,MONTECARLO,1
MOREPENLAB,Morepen Laboratories Limited,MOREPENLAB.NS,MOREPENLAB,1
MOSCHIP,Moschip Technologies Limited,MOSCHIP.NS,MOSCHIP,1
MOTHERSON,Samvardhana Motherson International Limited,MOTHERSON.NS,MOTHERSON,1
MOTILALOFS,Motilal Oswal Financial Services Limited,MOTILALOFS.NS,MOTILALOFS,1
MOTISONS,Motisons Jewellers Limited,MOTISONS.NS,MOTISONS,1
MPHASIS,MphasiS Limited,MPHASIS.NS,MPHASIS,1
MPSLTD,MPS Limited,MPSLTD.NS,MPSLTD,1
MRF,MRF Limited,MRF.NS,MRF,1
MRPL,Mangalore Refinery and Petrochemicals Limited,MRPL.NS,MRPL,1
MSPL,MSP Steel & Power Limited,MSPL.NS,MSPL,1
MSTCLTD,Mstc Limited,MSTCLTD.NS,MSTCLTD,1
MSUMI,Motherson Sumi Wiring India Limited,MSUMI.NS,MSUMI,1
MTNL,Mahanagar Telephone Nigam Limited,MTNL.NS,MTNL,1
MUFIN,Mufin Green Finance Limited,MUFIN.NS,MUFIN,1
MUFTI,Credo Brands Marketing Limited,MUFTI.NS,MUFTI,1
MUKANDLTD,Mukand Limited,MUKANDLTD.NS,MUKANDLTD,1
MUKKA,Mukka Proteins Limited,MUKKA.NS,MUKKA,1
MUNJALAU,Munjal Auto Industries Limited,MUNJALAU.NS,MUNJALAU,1
MUNJALSHOW,Munjal Showa Limited,MUNJALSHOW.NS,MUNJALSHOW,1
MURUDCERA,Murudeshwar Ceramics Limited,MURUDCERA.NS,MURUDCERA,1
MUTHOOTCAP,Muthoot Capital Services Limited,MUTHOOTCAP.NS,MUTHOOTCAP,1
MUTHOOTFIN,Muthoot Finance Limited,MUTHOOTFIN.NS,MUTHOOTFIN,1
MUTHOOTMF,Muthoot Microfin Limited,MUTHOOTMF.NS,MUTHOOTMF,1
MVGJL,Manoj Vaibhav Gems N Jewellers Limited,MVGJL.NS,MVGJL,1
MWL,Mangalam Worldwide Limited,MWL.NS,MWL,1
NACLIND,NACL Industries Limited,NACLIND.NS,NACLIND,1
NAGREEKCAP,Nagreeka Capital & Infrastructure Limited,NAGREEKCAP.NS,NAGREEKCAP,1
NAGREEKEXP,Nagreeka Exports Limited,NAGREEKEXP.NS,NAGREEKEXP,1
NAHARCAP,Nahar Capital and Financial Services Limited,NAHARCAP.NS,NAHARCAP,1
NAHARINDUS,Nahar Industrial Enterprises Limited,NAHARINDUS.NS,NAHARINDUS,1
NAHARPOLY,Nahar Poly Films Limited,NAHARPOLY.NS,NAHARPOLY,1
NAM-INDIA,Nippon Life India Asset Management Limited,NAM-INDIA.NS,NAM.INDIA,1
NARMADA,Narmada Agrobase Limited,NARMADA.NS,NARMADA,1
NATCAPSUQ,Natural Capsules Limited,NATCAPSUQ.NS,NATCAPSUQ,1
NATCOPHARM,Natco Pharma Limited,NATCOPHARM.NS,NATCOPHARM,1
NATHBIOGEN,Nath Bio-Genes (India) Limited,NATHBIOGEN.NS,NATHBIOGEN,1
NATIONALUM,National Aluminium Company Limited,NATIONALUM.NS,NATIONALUM,1
NATIONSTD,National Standard (India) Limited,NATIONSTD.NS,NATIONSTD,1
NAUKRI,Info Edge (India) Limited,NAUKRI.NS,NAUKRI,1
NAVA,NAVA LIMITED,NAVA.NS,NAVA,1
NAVINFLUOR,Navin Fluorine International Limited,NAVINFLUOR.NS,NAVINFLUOR,1
NAVKARCORP,Navkar Corporation Limited,NAVKARCORP.NS,NAVKARCORP,1
NAVNETEDUL,Navneet Education Limited,NAVNETEDUL.NS,NAVNETEDUL,1
NAZARA,Nazara Technologies Limited,NAZARA.NS,NAZARA,1
NBCC,NBCC (India) Limited,NBCC.NS,NBCC,1
NBIFIN,N. B. I. Industrial Finance Company Limited,NBIFIN.NS,NBIFIN,1
NCC,NCC Limited,NCC.NS,NCC,1
NCLIND,NCL Industries Limited,NCLIND.NS,NCLIND,1
NDGL,Naga Dhunseri Group Limited,NDGL.NS,NDGL,1
NDL,Nandan Denim Limited,NDL.NS,NDL,1
NDLVENTURE,NDL Ventures Limited,NDLVENTURE.NS,NDLVENTURE,1
NDRAUTO,Ndr Auto Components Limited,NDRAUTO.NS,NDRAUTO,1
NDTV,New Delhi Television Limited,NDTV.NS,NDTV,1
NELCAST,Nelcast Limited,NELCAST.NS,NELCAST,1
NELCO,NELCO Limited,NELCO.NS,NELCO,1
NEOGEN,Neogen Chemicals Limited,NEOGEN.NS,NEOGEN,1
NEPHROPLUS,Nephrocare Health Services Limited,NEPHROPLUS.NS,NEPHROPLUS,1
NESCO,Nesco Limited,NESCO.NS,NESCO,1
NESTLEIND,Nestle India,NESTLEIND.NS,NESTLEIND,1
NETWEB,Netweb Technologies India Limited,NETWEB.NS,NETWEB,1
NETWORK18,Network18 Media & Investments Limited,NETWORK18.NS,NETWORK18,1
NEULANDLAB,Neuland Laboratories Limited,NEULANDLAB.NS,NEULANDLAB,1
NEWGEN,Newgen Software Technologies Limited,NEWGEN.NS,NEWGEN,1
NEXTMEDIA,Next Mediaworks Limited,NEXTMEDIA.NS,NEXTMEDIA,1
NFL,National Fertilizers Limited,NFL.NS,NFL,1
NGLFINE,NGL Fine-Chem Limited,NGLFINE.NS,NGLFINE,1
NH,Narayana Hrudayalaya Ltd.,NH.NS,NH,1
NHPC,NHPC Limited,NHPC.NS,NHPC,1
NIACL,The New India Assurance Company Limited,NIACL.NS,NIACL,1
NIBE,NIBE Limited,NIBE.NS,NIBE,1
NIBL,NRB Industrial Bearings Limited,NIBL.NS,NIBL,1
NIITLTD,NIIT Limited,NIITLTD.NS,NIITLTD,1
NIITMTS,NIIT Learning Systems Limited,NIITMTS.NS,NIITMTS,1
NILAINFRA,Nila Infrastructures Limited,NILAINFRA.NS,NILAINFRA,1
NILASPACES,Nila Spaces Limited,NILASPACES.NS,NILASPACES,1
NILE,Nile Limited,NILE.NS,NILE,1
NILKAMAL,Nilkamal Limited,NILKAMAL.NS,NILKAMAL,1
NIPPOBATRY,Indo-National Limited,NIPPOBATRY.NS,NIPPOBATRY,1
NIRAJISPAT,Niraj Ispat Industries Limited,NIRAJISPAT.NS,NIRAJISPAT,0
NIRLON,Nirlon Limited,NIRLON.NS,NIRLON,1
NITCO,Nitco Limited,NITCO.NS,NITCO,1
NITINSPIN,Nitin Spinners Limited,NITINSPIN.NS,NITINSPIN,1
NITIRAJ,Nitiraj Engineers Limited,NITIRAJ.NS,NITIRAJ,1
NITTAGELA,Nitta Gelatin India Limited,NITTAGELA.NS,NITTAGELA,1
NIVABUPA,Niva Bupa Health Insurance Company Limited,NIVABUPA.NS,NIVABUPA,1
NKIND,NK Industries Limited,NKIND.NS,NKIND,1
NLCINDIA,NLC India Limited,NLCINDIA.NS,NLCINDIA,1
NMDC,NMDC Limited,NMDC.NS,NMDC,1
NOCIL,NOCIL Limited,NOCIL.NS,NOCIL,1
NORBTEAEXP,Norben Tea & Exports Limited,NORBTEAEXP.NS,NORBTEAEXP,1
NORTHARC,Northern Arc Capital Limited,NORTHARC.NS,NORTHARC,1
NOVARTIND,Novartis India Limited,NOVARTIND.NS,NOVARTIND,1
NPST,Network People Services Technologies Limited,NPST.NS,NPST,1
NRAIL,N R Agarwal Industries Limited,NRAIL.NS,NRAIL,1
NRBBEARING,NRB Bearing Limited,NRBBEARING.NS,NRBBEARING,1
NSIL,Nalwa Sons Investments Limited,NSIL.NS,NSIL,1
NSLNISP,NMDC Steel Limited,NSLNISP.NS,NSLNISP,1
NTPC,NTPC,NTPC.NS,NTPC,1
NTPCGREEN,NTPC Green Energy Limited,NTPCGREEN.NS,NTPCGREEN,1
NUCLEUS,Nucleus Software Exports Limited,NUCLEUS.NS,NUCLEUS,1
NURECA,Nureca Limited,NURECA.NS,NURECA,1
NUVAMA,Nuvama Wealth Management Limited,NUVAMA.NS,NUVAMA,1
NUVOCO,Nuvoco Vistas Corporation Limited,NUVOCO.NS,NUVOCO,1
NYKAA,FSN E-Commerce Ventures Limited,NYKAA.NS,NYKAA,1
OAL,Oriental Aromatics Limited,OAL.NS,OAL,1
OBCL,OBCL Limited,OBCL.NS,OBCL,1
OBEROIRLTY,Oberoi Realty Limited,OBEROIRLTY.NS,OBEROIRLTY,1
OFSS,Oracle Financial Services Software Limited,OFSS.NS,OFSS,1
OIL,Oil India Limited,OIL.NS,OIL,1
OLAELEC,Ola Electric Mobility Limited,OLAELEC.NS,OLAELEC,1
OLECTRA,Olectra Greentech Limited,OLECTRA.NS,OLECTRA,1
OMAXE,Omaxe Limited,OMAXE.NS,OMAXE,1
OMINFRAL,OM INFRA LIMITED,OMINFRAL.NS,OMINFRAL,1
OMNI,Omnitech Engineering Limited,OMNI.NS,OMNI,1
OMPOWER,Om Power Transmission Limited,OMPOWER.NS,OMPOWER,1
ONEPOINT,One Point One Solutions Limited,ONEPOINT.NS,ONEPOINT,1
ONESOURCE,Onesource Specialty Pharma Limited,ONESOURCE.NS,ONESOURCE,1
ONGC,Oil & Natural Gas Corp,ONGC.NS,ONGC,1
ONWARDTEC,Onward Technologies Limited,ONWARDTEC.NS,ONWARDTEC,1
OPTIEMUS,Optiemus Infracom Limited,OPTIEMUS.NS,OPTIEMUS,1
ORCHASP,Orchasp Limited,ORCHASP.NS,ORCHASP,1
ORCHPHARMA,Orchid Pharma Limited,ORCHPHARMA.NS,ORCHPHARMA,1
ORICONENT,Oricon Enterprises Limited,ORICONENT.NS,ORICONENT,1
ORIENTALTL,Oriental Trimex Limited,ORIENTALTL.NS,ORIENTALTL,1
ORIENTBELL,Orient Bell Limited,ORIENTBELL.NS,ORIENTBELL,1
ORIENTCEM,Orient Cement Limited,ORIENTCEM.NS,ORIENTCEM,1
ORIENTCER,ORIENT CERATECH LIMITED,ORIENTCER.NS,ORIENTCER,1
ORIENTELEC,Orient Electric Limited,ORIENTELEC.NS,ORIENTELEC,1
ORIENTHOT,Oriental Hotels Limited,ORIENTHOT.NS,ORIENTHOT,1
ORIENTPPR,Orient Paper & Industries Limited,ORIENTPPR.NS,ORIENTPPR,1
ORIENTTECH,Orient Technologies Limited,ORIENTTECH.NS,ORIENTTECH,1
ORISSAMINE,The Orissa Minerals Development Company Limited,ORISSAMINE.NS,ORISSAMINE,1
ORKLAINDIA,Orkla India Limited,ORKLAINDIA.NS,ORKLAINDIA,1
OSWALAGRO,Oswal Agro Mills Limited,OSWALAGRO.NS,OSWALAGRO,1
OSWALGREEN,Oswal Greentech Limited,OSWALGREEN.NS,OSWALGREEN,1
OSWALPUMPS,Oswal Pumps Limited,OSWALPUMPS.NS,OSWALPUMPS,1
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,OSWALSEEDS.NS,OSWALSEEDS,1
PACEDIGITK,Pace Digitek Limited,PACEDIGITK.NS,PACEDIGITK,1
PAGEIND,Page Industries Limited,PAGEIND.NS,PAGEIND,1
PAISALO,Paisalo Digital Limited,PAISALO.NS,PAISALO,1
PAKKA,PAKKA LIMITED,PAKKA.NS,PAKKA,1
PALASHSECU,Palash Securities Limited,PALASHSECU.NS,PALASHSECU,1
PANACEABIO,Panacea Biotec Limited,PANACEABIO.NS,PANACEABIO,1
PANAMAPET,Panama Petrochem Limited,PANAMAPET.NS,PANAMAPET,1
PANSARI,Pansari Developers Limited,PANSARI.NS,PANSARI,1
PAR,Par Drugs And Chemicals Limited,PAR.NS,PAR,1
PARACABLES,Paramount Communications Limited,PARACABLES.NS,PARACABLES,1
PARADEEP,Paradeep Phosphates Limited,PARADEEP.NS,PARADEEP,1
PARAGMILK,Parag Milk Foods Limited,PARAGMILK.NS,PARAGMILK,1
PARAS,Paras Defence and Space Technologies Limited,PARAS.NS,PARAS,1
PARASPETRO,Paras Petrofils Limited,PARASPETRO.NS,PARASPETRO,1
PARKHOSPS,Park Medi World Limited,PARKHOSPS.NS,PARKHOSPS,1
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,PARKHOTELS.NS,PARKHOTELS,1
PASHUPATI,Pashupati Cotspin Limited,PASHUPATI.NS,PASHUPATI,1
PATANJALI,Patanjali Foods Limited,PATANJALI.NS,PATANJALI,1
PATELENG,Patel Engineering Limited,PATELENG.NS,PATELENG,1
PATELRMART,Patel Retail Limited,PATELRMART.NS,PATELRMART,1
PAUSHAKLTD,Paushak Limited,PAUSHAKLTD.NS,PAUSHAKLTD,1
PAVNAIND,Pavna Industries Limited,PAVNAIND.NS,PAVNAIND,1
PAYTM,One 97 Communications Limited,PAYTM.NS,PAYTM,1
PCBL,PCBL Chemical Limited,PCBL.NS,PCBL,1
PCJEWELLER,PC Jeweller Limited,PCJEWELLER.NS,PCJEWELLER,1
PDMJEPAPER,Pudumjee Paper Products Limited,PDMJEPAPER.NS,PDMJEPAPER,1
PDSL,PDS Limited,PDSL.NS,PDSL,1
PENIND,Pennar Industries Limited,PENIND.NS,PENIND,1
PERSISTENT,Persistent Systems Limited,PERSISTENT.NS,PERSISTENT,1
PETRONET,Petronet LNG Limited,PETRONET.NS,PETRONET,1
PFC,Power Finance Corporation Limited,PFC.NS,PFC,1
PFIZER,Pfizer Limited,PFIZER.NS,PFIZER,1
PFOCUS,Prime Focus Limited,PFOCUS.NS,PFOCUS,1
PFS,PTC India Financial Services Limited,PFS.NS,PFS,1
PGEL,PG Electroplast Limited,PGEL.NS,PGEL,1
PGHH,Procter & Gamble Hygiene and Health Care Limited,PGHH.NS,PGHH,1
PGHL,Procter & Gamble Health Limited,PGHL.NS,PGHL,1
PGIL,Pearl Global Industries Limited,PGIL.NS,PGIL,1
PHOENIXLTD,The Phoenix Mills Limited,PHOENIXLTD.NS,PHOENIXLTD,1
PICCADIL,Piccadily Agro Industries Limited,PICCADIL.NS,PICCADIL,1
PIDILITIND,Pidilite Industries,PIDILITIND.NS,PIDILITIND,1
PIGL,Power & Instrumentation (Gujarat) Limited,PIGL.NS,PIGL,1
PIIND,PI Industries Limited,PIIND.NS,PIIND,1
PILANIINVS,Pilani Investment and Industries Corporation Limited,PILANIINVS.NS,PILANIINVS,1
PINELABS,Pine Labs Limited,PINELABS.NS,PINELABS,1
PIONEEREMB,Pioneer Embroideries Limited,PIONEEREMB.NS,PIONEEREMB,1
PIRAMALFIN,Piramal Finance Limited,PIRAMALFIN.NS,PIRAMALFIN,1
PITTIENG,Pitti Engineering Limited,PITTIENG.NS,PITTIENG,1
PIXTRANS,Pix Transmissions Limited,PIXTRANS.NS,PIXTRANS,1
PKTEA,The Peria Karamalai Tea & Produce Company Limited,PKTEA.NS,PKTEA,1
PLASTIBLEN,Plastiblends India Limited,PLASTIBLEN.NS,PLASTIBLEN,1
PLATIND,Platinum Industries Limited,PLATIND.NS,PLATIND,1
PML,Paul Merchants Limited,PML.NS,PML,1
PNB,Punjab National Bank,PNB.NS,PNB,1
PNBGILTS,PNB Gilts Limited,PNBGILTS.NS,PNBGILTS,1
PNBHOUSING,PNB Housing Finance Limited,PNBHOUSING.NS,PNBHOUSING,1
PNC,Pritish Nandy Communications Limited,PNC.NS,PNC,1
PNCINFRA,PNC Infratech Limited,PNCINFRA.NS,PNCINFRA,1
PNGJL,P N Gadgil Jewellers Limited,PNGJL.NS,PNGJL,1
PNGSREVA,PNGS Reva Diamond Jewellery Limited,PNGSREVA.NS,PNGSREVA,1
POCL,Pondy Oxides & Chemicals Limited,POCL.NS,POCL,1
PODDARMENT,Poddar Pigments Limited,PODDARMENT.NS,PODDARMENT,1
POKARNA,Pokarna Limited,POKARNA.NS,POKARNA,1
POLICYBZR,PB Fintech Limited,POLICYBZR.NS,POLICYBZR,1
POLYCAB,Polycab India Limited,POLYCAB.NS,POLYCAB,1
POLYMED,Poly Medicure Limited,POLYMED.NS,POLYMED,1
POLYPLEX,Polyplex Corporation Limited,POLYPLEX.NS,POLYPLEX,1
PONNIERODE,Ponni Sugars (Erode) Limited,PONNIERODE.NS,PONNIERODE,1
POONAWALLA,Poonawalla Fincorp Limited,POONAWALLA.NS,POONAWALLA,1
POWERGRID,Power Grid Corp,POWERGRID.NS,POWERGRID,1
POWERICA,Powerica Limited,POWERICA.NS,POWERICA,1
POWERINDIA,Hitachi Energy India Limited,POWERINDIA.NS,POWERINDIA,1
POWERMECH,Power Mech Projects Limited,POWERMECH.NS,POWERMECH,1
PPLPHARMA,Piramal Pharma Limited,PPLPHARMA.NS,PPLPHARMA,1
PRABHA,Prabha Energy Limited,PRABHA.NS,PRABHA,1
PRAENG,Prajay Engineers Syndicate Limited,PRAENG.NS,PRAENG,1
PRAJIND,Praj Industries Limited,PRAJIND.NS,PRAJIND,1
PRAKASH,Prakash Industries Limited,PRAKASH.NS,PRAKASH,1
PRAKASHSTL,Prakash Steelage Limited,PRAKASHSTL.NS,PRAKASHSTL,1
PRAVEG,Praveg Limited,PRAVEG.NS,PRAVEG,1
PRECAM,Precision Camshafts Limited,PRECAM.NS,PRECAM,1
PRECOT,Precot Limited,PRECOT.NS,PRECOT,1
PRECWIRE,Precision Wires India Limited,PRECWIRE.NS,PRECWIRE,1
PREMCO,Premco Global Limited,PREMCO.NS,PREMCO,1
PREMEXPLN,Premier Explosives Limited,PREMEXPLN.NS,PREMEXPLN,1
PREMIERENE,Premier Energies Limited,PREMIERENE.NS,PREMIERENE,1
PREMIERPOL,Premier Polyfilm Limited,PREMIERPOL.NS,PREMIERPOL,1
