symbol,name,yahoo,stockanalysis,has_listing
OZZ,OZZ RESOURCES LIMITED,OZZ.AX,OZZ,0
P1E,PURE ONE CORPORATION LIMITED,P1E.AX,P1E,0
PAB,PATRYS LIMITED,PAB.AX,PAB,0
PAC,PACIFIC CURRENT GROUP LIMITED,PAC.AX,PAC,0
PAR,PARADIGM BIOPHARMACEUTICALS LIMITED..,PAR.AX,PAR,0
PAT,PATRIOT RESOURCES LIMITED,PAT.AX,PAT,0
PBH,POINTSBET HOLDINGS LIMITED,PBH.AX,PBH,0
PBL,PARABELLUM RESOURCES LIMITED,PBL.AX,PBL,0
PC2,PC GOLD LTD,PC2.AX,PC2,0
PCG,PENGANA CAPITAL GROUP LIMITED,PCG.AX,PCG,0
PCI,PERPETUAL CREDIT INCOME TRUST,PCI.AX,PCI,0
PCK,PAINCHEK LTD,PCK.AX,PCK,0
PCL,PANCONTINENTAL ENERGY NL,PCL.AX,PCL,0
PCX,PENGANA GLOBAL PRIVATE CREDIT TRUST,PCX.AX,PCX,0
PDI,PREDICTIVE DISCOVERY LIMITED,PDI.AX,PDI,0
PDN,PALADIN ENERGY LTD,PDN.AX,PDN,0
PE1,PENGANA PRIVATE EQUITY TRUST,PE1.AX,PE1,0
PEB,PACIFIC EDGE LIMITED,PEB.AX,PEB,0
PEC,PERPETUAL RESOURCES LIMITED,PEC.AX,PEC,0
PEN,PENINSULA ENERGY LIMITED,PEN.AX,PEN,0
PER,PERCHERON THERAPEUTICS LIMITED,PER.AX,PER,0
PET,PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED,PET.AX,PET,0
PFE,PANTERA MINERALS LIMITED,PFE.AX,PFE,0
PFG,PRIME FINANCIAL GROUP LIMITED,PFG.AX,PFG,0
PFM,PLATFORMO LTD,PFM.AX,PFM,0
PFP,PROPEL FUNERAL PARTNERS LIMITED,PFP.AX,PFP,0
PFT,PURE FOODS TASMANIA LIMITED,PFT.AX,PFT,0
PGC,PARAGON CARE LIMITED,PGC.AX,PGC,0
PGD,PEREGRINE GOLD LTD,PGD.AX,PGD,0
PGF,PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED,PGF.AX,PGF,0
PGL,PILBARA GOLD LIMITED,PGL.AX,PGL,0
PGM,PLATINA RESOURCES LIMITED,PGM.AX,PGM,0
PGO,PACGOLD LIMITED,PGO.AX,PGO,0
PGY,PILOT ENERGY LIMITED,PGY.AX,PGY,0
PHO,PHOSCO LTD,PHO.AX,PHO,0
PHX,PHARMX TECHNOLOGIES LIMITED,PHX.AX,PHX,0
PIA,PENGANA INTERNATIONAL EQUITIES LIMITED,PIA.AX,PIA,0
PIC,PERPETUAL EQUITY INVESTMENT COMPANY LIMITED,PIC.AX,PIC,0
PIL,PEPPERMINT INNOVATION LIMITED,PIL.AX,PIL,0
PIM,PINNACLE MINERALS LIMITED,PIM.AX,PIM,0
PIQ,PROTEOMICS INTERNATIONAL LABORATORIES LTD,PIQ.AX,PIQ,0
PKD,PARKD LTD,PKD.AX,PKD,0
PKO,PEAKO LIMITED,PKO.AX,PKO,0
PKP,PEAK PROCESSING LIMITED,PKP.AX,PKP,0
PKY,PATHKEY.AI LTD,PKY.AX,PKY,0
PL3,PATAGONIA LITHIUM LTD,PL3.AX,PL3,0
PL8,PLATO INCOME MAXIMISER LIMITED.,PL8.AX,PL8,0
PL9,PRAIRIE LITHIUM LIMITED,PL9.AX,PL9,0
PLA,PACIFIC LIME AND CEMENT LIMITED,PLA.AX,PLA,0
PLC,PLC RESOURCES LIMITED,PLC.AX,PLC,0
PLG,PEARL GULL IRON LIMITED,PLG.AX,PLG,0
PLS,PLS GROUP LIMITED,PLS.AX,PLS,0
PLT,PLENTI GROUP LIMITED,PLT.AX,PLT,0
PLY,PLAYSIDE STUDIOS LIMITED,PLY.AX,PLY,0
PME,PRO MEDICUS LIMITED,PME.AX,PME,0
PMM,PIONEER MINERALS LIMITED,PMM.AX,PMM,0
PMT,PMET RESOURCES INC.,PMT.AX,PMT,0
PMV,PREMIER INVESTMENTS LIMITED,PMV.AX,PMV,0
PNC,PIONEER CREDIT LIMITED,PNC.AX,PNC,0
PNI,PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED,PNI.AX,PNI,0
PNN,POWER MINERALS LIMITED,PNN.AX,PNN,0
PNR,PANTORO GOLD LIMITED,PNR.AX,PNR,0
PNT,PANTHER METALS LTD,PNT.AX,PNT,0
PNV,POLYNOVO LIMITED,PNV.AX,PNV,0
POD,PODIUM MINERALS LIMITED,POD.AX,POD,0
POL,POLYMETALS RESOURCES LTD,POL.AX,POL,0
PPC,PEET LIMITED,PPC.AX,PPC,0
PPE,PEOPLEIN LIMITED,PPE.AX,PPE,0
PPG,PRO-PAC PACKAGING LIMITED,PPG.AX,PPG,0
PPK,PPK GROUP LIMITED,PPK.AX,PPK,0
PPL,PUREPROFILE LTD,PPL.AX,PPL,0
PPM,PEPPER MONEY LIMITED,PPM.AX,PPM,0
PPS,PRAEMIUM LIMITED,PPS.AX,PPS,0
PPT,PERPETUAL LIMITED,PPT.AX,PPT,0
PPY,PAPYRUS AUSTRALIA LIMITED,PPY.AX,PPY,0
PR1,PURE RESOURCES LIMITED,PR1.AX,PR1,0
PR2,PICHE RESOURCES LIMITED,PR2.AX,PR2,0
PRG,PRL GLOBAL LTD,PRG.AX,PRG,0
PRM,PROMINENCE ENERGY LIMITED,PRM.AX,PRM,0
PRO,PROPHECY INTERNATIONAL HOLDINGS LIMITED,PRO.AX,PRO,0
PRU,PERSEUS MINING LIMITED,PRU.AX,PRU,0
PRX,PRODIGY GOLD NL,PRX.AX,PRX,0
PSC,PROSPECT RESOURCES LIMITED,PSC.AX,PSC,0
PSL,PATERSON RESOURCES LTD,PSL.AX,PSL,0
PTL,PRESTAL HOLDINGS LIMITED,PTL.AX,PTL,0
PTN,PATRONUS RESOURCES LIMITED,PTN.AX,PTN,0
PTR,PTR MINERALS LTD,PTR.AX,PTR,0
PTX,PRESCIENT THERAPEUTICS LIMITED,PTX.AX,PTX,0
PUR,PURSUIT MINERALS LTD,PUR.AX,PUR,0
PV1,PROVARIS ENERGY LTD,PV1.AX,PV1,0
PVE,PO VALLEY ENERGY LIMITED,PVE.AX,PVE,0
PVL,POWERHOUSE VENTURES LIMITED,PVL.AX,PVL,0
PVT,PIVOTAL METALS LIMITED,PVT.AX,PVT,0
PWH,PWR HOLDINGS LIMITED,PWH.AX,PWH,0
PWN,PARKWAY CORPORATE LIMITED,PWN.AX,PWN,0
PWR,PETER WARREN AUTOMOTIVE HOLDINGS LIMITED,PWR.AX,PWR,0
PXA,PEXA GROUP LIMITED,PXA.AX,PXA,0
PXR,PACIFIC RESOURCES LIMITED,PXR.AX,PXR,0
PXX,POLARX LIMITED,PXX.AX,PXX,0
PYC,PYC THERAPEUTICS LIMITED,PYC.AX,PYC,0
QAL,QUALITAS LIMITED,QAL.AX,QAL,0
QAN,Qantas Airways,QAN.AX,QAN,0
QBE,QBE INSURANCE GROUP LIMITED,QBE.AX,QBE,0
QEM,QEM LIMITED,QEM.AX,QEM,0
QFE,QUICKFEE LIMITED,QFE.AX,QFE,0
QGL,QUANTUM GRAPHITE LIMITED,QGL.AX,QGL,0
QML,QMINES LIMITED,QML.AX,QML,0
QPM,QPM ENERGY LIMITED,QPM.AX,QPM,0
QRI,QUALITAS REAL ESTATE INCOME FUND,QRI.AX,QRI,0
QUB,QUBE HOLDINGS LIMITED,QUB.AX,QUB,0
QUE,QUESTE COMMUNICATIONS LIMITED,QUE.AX,QUE,0
QXR,QX RESOURCES LIMITED,QXR.AX,QXR,0
R8R,REGENER8 RESOURCES NL,R8R.AX,R8R,0
RAC,RACURA ONCOLOGY LTD,RAC.AX,RAC,0
RAD,RADIOPHARM THERANOSTICS LIMITED,RAD.AX,RAD,0
RAG,RAGNAR METALS LIMITED,RAG.AX,RAG,0
RAN,RANGE INTERNATIONAL LIMITED,RAN.AX,RAN,0
RAP,RAPTOR METALS LTD,RAP.AX,RAP,0
RAS,RAGUSA MINERALS LTD,RAS.AX,RAS,0
RAU,RESOURO STRATEGIC METALS INC.,RAU.AX,RAU,0
RB6,RUBIX RESOURCES LIMITED,RB6.AX,RB6,0
RBR,RBR GROUP LIMITED,RBR.AX,RBR,0
RBX,RESOURCE BASE LIMITED.,RBX.AX,RBX,0
RC1,REDCASTLE RESOURCES LIMITED,RC1.AX,RC1,0
RCE,RECCE PHARMACEUTICALS LTD,RCE.AX,RCE,0
RCL,READCLOUD LIMITED,RCL.AX,RCL,0
RCM,RAPID CRITICAL METALS LIMITED,RCM.AX,RCM,0
RCR,RINCON RESOURCES LIMITED,RCR.AX,RCR,0
RCT,REEF CASINO TRUST,RCT.AX,RCT,0
RDM,RED METAL LIMITED,RDM.AX,RDM,0
RDN,RAIDEN RESOURCES LIMITED,RDN.AX,RDN,0
RDS,REDSTONE RESOURCES LIMITED,RDS.AX,RDS,0
RDX,REDOX LIMITED,RDX.AX,RDX,0
RDY,READYTECH HOLDINGS LIMITED,RDY.AX,RDY,0
REA,REA Group,REA.AX,REA,0
REC,RECHARGE METALS LIMITED,REC.AX,REC,0
REE,RAREX LIMITED,REE.AX,REE,0
REG,REGIS HEALTHCARE LIMITED,REG.AX,REG,0
REH,REECE LIMITED,REH.AX,REH,0
REM,REMSENSE TECHNOLOGIES LIMITED,REM.AX,REM,0
REP,RAM ESSENTIAL SERVICES PROPERTY FUND,REP.AX,REP,0
REV,REVOLUTION PRIVATE CREDIT INCOME TRUST,REV.AX,REV,0
REZ,RESOURCES & ENERGY GROUP LIMITED,REZ.AX,REZ,0
RF1,REGAL INVESTMENT FUND,RF1.AX,RF1,0
RFF,RURAL FUNDS GROUP,RFF.AX,RFF,0
RFG,RETAIL FOOD GROUP LIMITED,RFG.AX,RFG,0
RFT,RECTIFIER TECHNOLOGIES LTD,RFT.AX,RFT,0
RG1,REGAL PARTNERS GLOBAL INVESTMENTS LIMITED,RG1.AX,RG1,0
RG8,REGAL ASIAN INVESTMENTS LIMITED,RG8.AX,RG8,0
RGL,RIVERSGOLD LIMITED,RGL.AX,RGL,0
RGN,REGION GROUP,RGN.AX,RGN,0
RGT,ARGENT BIOPHARMA LIMITED,RGT.AX,RGT,0
RHC,RAMSAY HEALTH CARE LIMITED,RHC.AX,RHC,0
RHI,RED HILL MINERALS LIMITED,RHI.AX,RHI,0
RHT,RESONANCE HEALTH LIMITED,RHT.AX,RHT,0
RHY,RHYTHM BIOSCIENCES LIMITED,RHY.AX,RHY,0
RIC,RIDLEY CORPORATION LIMITED,RIC.AX,RIC,0
RIE,RIEDEL RESOURCES LIMITED,RIE.AX,RIE,0
RIL,REDIVIUM LIMITED,RIL.AX,RIL,0
RIM,RIMFIRE PACIFIC MINING LIMITED,RIM.AX,RIM,0
RIO,Rio Tinto,RIO.AX,RIO,0
RIV,RIVCO AUSTRALIA LTD,RIV.AX,RIV,0
RKB,ROKEBY RESOURCES LIMITED,RKB.AX,RKB,0
RKN,RECKON LIMITED,RKN.AX,RKN,0
RKT,ROCKETDNA LTD.,RKT.AX,RKT,0
RLC,REEDY LAGOON CORPORATION LIMITED,RLC.AX,RLC,0
RLF,RLF AGTECH LTD,RLF.AX,RLF,0
RLG,ROOLIFE GROUP LTD,RLG.AX,RLG,0
RMC,RESIMAC GROUP LTD,RMC.AX,RMC,0
RMD,RESMED INC,RMD.AX,RMD,0
RMI,RESOURCE MINERALS INTERNATIONAL LTD,RMI.AX,RMI,0
RML,RESOLUTION MINERALS LTD,RML.AX,RML,0
RMS,RAMELIUS RESOURCES LIMITED,RMS.AX,RMS,0
RMX,RED MOUNTAIN MINING LIMITED,RMX.AX,RMX,0
RMY,RMA GLOBAL LIMITED,RMY.AX,RMY,0
RND,RAND MINING LIMITED,RND.AX,RND,0
RNT,RENT.COM.AU LIMITED,RNT.AX,RNT,0
RNU,RENASCOR RESOURCES LIMITED,RNU.AX,RNU,0
RNV,RENERVE LIMITED,RNV.AX,RNV,0
RNX,RENEGADE EXPLORATION LIMITED,RNX.AX,RNX,0
ROC,ROCKETBOOTS LIMITED,ROC.AX,ROC,0
ROG,RED SKY ENERGY LIMITED.,ROG.AX,ROG,0
RON,RONIN RESOURCES LTD,RON.AX,RON,0
RPL,REGAL PARTNERS LIMITED,RPL.AX,RPL,0
RPM,RPM AUTOMOTIVE GROUP LIMITED,RPM.AX,RPM,0
RR1,REACH RESOURCES LIMITED,RR1.AX,RR1,0
RRE,RIGHT RESOURCES LIMITED,RRE.AX,RRE,0
RRL,REGIS RESOURCES LIMITED,RRL.AX,RRL,0
RRR,REVOLVER RESOURCES HOLDINGS LTD,RRR.AX,RRR,0
RSG,RESOLUTE MINING LIMITED,RSG.AX,RSG,0
RTG,RTG MINING INC.,RTG.AX,RTG,0
RTH,RAS TECHNOLOGY HOLDINGS LIMITED,RTH.AX,RTH,0
RTR,RUMBLE RESOURCES LIMITED,RTR.AX,RTR,0
RVT,RICHMOND VANADIUM TECHNOLOGY LIMITED,RVT.AX,RVT,0
RWC,RELIANCE WORLDWIDE CORPORATION LIMITED,RWC.AX,RWC,0
RWD,REWARD MINERALS LTD,RWD.AX,RWD,0
RWL,RUBICON WATER LIMITED,RWL.AX,RWL,0
RXL,ROX RESOURCES LIMITED,RXL.AX,RXL,0
RYD,RYDER CAPITAL LIMITED,RYD.AX,RYD,0
RYM,RYMAN HEALTHCARE LIMITED,RYM.AX,RYM,0
RZI,RAIZ INVEST LIMITED,RZI.AX,RZI,0
S2R,S2 RESOURCES LTD,S2R.AX,S2R,0
S32,SOUTH32 LIMITED,S32.AX,S32,0
S66,STAR COMBO PHARMA LIMITED,S66.AX,S66,0
SAN,SAGALIO ENERGY LIMITED,SAN.AX,SAN,0
SB2,SALTER BROTHERS EMERGING COMPANIES LIMITED,SB2.AX,SB2,0
SBM,ST BARBARA LIMITED,SBM.AX,SBM,0
SBR,SABRE RESOURCES LIMITED,SBR.AX,SBR,0
SBZ,SCHOOLBLAZER LIMITED,SBZ.AX,SBZ,0
SCG,SCENTRE GROUP,SCG.AX,SCG,0
SCN,SCORPION MINERALS LIMITED,SCN.AX,SCN,0
SCP,SCALARE PARTNERS HOLDINGS LIMITED,SCP.AX,SCP,0
SDF,STEADFAST GROUP LIMITED,SDF.AX,SDF,0
SDR,SITEMINDER LIMITED,SDR.AX,SDR,0
SDV,SCIDEV LTD,SDV.AX,SDV,0
SEA,SEA FOREST LIMITED,SEA.AX,SEA,0
SEC,SPHERIA EMERGING COMPANIES LIMITED,SEC.AX,SEC,0
SEG,SPORTS ENTERTAINMENT GROUP LIMITED,SEG.AX,SEG,0
SEK,SEEK LIMITED,SEK.AX,SEK,0
SEN,SENETAS CORPORATION LIMITED,SEN.AX,SEN,0
SEQ,SEQUOIA FINANCIAL GROUP LTD,SEQ.AX,SEQ,0
SER,STRATEGIC ENERGY RESOURCES LIMITED,SER.AX,SER,0
SET,SOLARIS AUSTRALIAN EQUITY INCOME PLUS LIMITED,SET.AX,SET,0
SFC,SCHAFFER CORPORATION LIMITED,SFC.AX,SFC,0
SFG,SEAFARMS GROUP LIMITED,SFG.AX,SFG,0
SFM,SANTA FE MINERALS LTD,SFM.AX,SFM,0
SFR,SANDFIRE RESOURCES LIMITED,SFR.AX,SFR,0
SFX,SHEFFIELD RESOURCES LIMITED,SFX.AX,SFX,0
SGA,SARYTOGAN GRAPHITE LIMITED,SGA.AX,SGA,0
SGC,SINCLAIR GOLD LTD,SGC.AX,SGC,0
SGH,SGH LIMITED,SGH.AX,SGH,0
SGI,STEALTH GROUP HOLDINGS LTD,SGI.AX,SGI,0
SGM,SIMS LIMITED,SGM.AX,SGM,0
SGP,STOCKLAND,SGP.AX,SGP,0
SGQ,ST GEORGE MINING LIMITED,SGQ.AX,SGQ,0
SGR,THE STAR ENTERTAINMENT GROUP LIMITED,SGR.AX,SGR,0
SHA,SHAPE AUSTRALIA CORPORATION LIMITED,SHA.AX,SHA,0
SHE,STONEHORSE ENERGY LIMITED,SHE.AX,SHE,0
SHG,SINGULAR HEALTH GROUP LTD,SHG.AX,SHG,0
SHJ,SHINE JUSTICE LTD,SHJ.AX,SHJ,0
SHL,SONIC HEALTHCARE LIMITED,SHL.AX,SHL,0
SHM,SHRIRO HOLDINGS LIMITED,SHM.AX,SHM,0
SHN,SUNSHINE METALS LIMITED,SHN.AX,SHN,0
SHO,SPORTSHERO LIMITED,SHO.AX,SHO,0
SHV,SELECT HARVESTS LIMITED,SHV.AX,SHV,0
SIG,SIGMA HEALTHCARE LIMITED,SIG.AX,SIG,0
SIO,SIMONDS GROUP LIMITED,SIO.AX,SIO,0
SIQ,SMARTGROUP CORPORATION LTD,SIQ.AX,SIQ,0
SIS,SIMBLE SOLUTIONS LIMITED,SIS.AX,SIS,0
SIV,SIV CAPITAL LIMITED,SIV.AX,SIV,0
SIX,SPRINTEX LIMITED,SIX.AX,SIX,0
SKC,SKYCITY ENTERTAINMENT GROUP LIMITED,SKC.AX,SKC,0
SKG,STORAGE KING GROUP,SKG.AX,SKG,0
SKK,STAKK LIMITED,SKK.AX,SKK,0
SKM,SKYLARK MINERALS LIMITED,SKM.AX,SKM,0
SKN,SKIN ELEMENTS LIMITED,SKN.AX,SKN,0
SKO,SERKO LIMITED,SKO.AX,SKO,0
SKS,SKS TECHNOLOGIES GROUP LIMITED,SKS.AX,SKS,0
SKT,SKY NETWORK TELEVISION LIMITED.,SKT.AX,SKT,0
SKY,SKY METALS LIMITED,SKY.AX,SKY,0
SLA,SOLARA MINERALS LTD,SLA.AX,SLA,0
SLB,STELAR METALS LIMITED,SLB.AX,SLB,0
SLC,SUPERLOOP LIMITED,SLC.AX,SLC,0
SLD,"SALUDA MEDICAL, INC.",SLD.AX,SLD,0
SLM,SOLIS MINERALS LIMITED,SLM.AX,SLM,0
SLS,SOLSTICE MINERALS LIMITED,SLS.AX,SLS,0
SLX,SILEX SYSTEMS LIMITED,SLX.AX,SLX,0
SLZ,SULTAN RESOURCES LTD,SLZ.AX,SLZ,0
SM1,SYNLAIT MILK LIMITED,SM1.AX,SM1,0
SMI,SANTANA MINERALS LIMITED,SMI.AX,SMI,0
SMM,SOMERSET MINERALS LIMITED,SMM.AX,SMM,0
SMN,STRUCTURAL MONITORING SYSTEMS PLC,SMN.AX,SMN,0
SMR,STANMORE RESOURCES LIMITED,SMR.AX,SMR,0
SMS,STAR MINERALS LIMITED,SMS.AX,SMS,0
SMX,STRATA MINERALS LIMITED.,SMX.AX,SMX,0
SNC,SANDON CAPITAL INVESTMENTS LIMITED,SNC.AX,SNC,0
SND,SAUNDERS INTERNATIONAL LIMITED,SND.AX,SND,0
SNG,SIREN GOLD LIMITED,SNG.AX,SNG,0
SNL,SUPPLY NETWORK LIMITED,SNL.AX,SNL,0
SNM,SENTINEL METALS LIMITED,SNM.AX,SNM,0
SNS,SENSEN NETWORKS LIMITED,SNS.AX,SNS,0
SNT,SYNTARA LIMITED,SNT.AX,SNT,0
SNX,SIERRA NEVADA GOLD INC.,SNX.AX,SNX,0
SNZ,SUMMERSET GROUP HOLDINGS LIMITED,SNZ.AX,SNZ,0
SOC,SOCO CORPORATION LTD,SOC.AX,SOC,0
SOL,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,SOL.AX,SOL,0
SOM,SOMNOMED LIMITED,SOM.AX,SOM,0
SOP,SYNERTEC CORPORATION LIMITED,SOP.AX,SOP,0
SOR,STRATEGIC ELEMENTS LIMITED,SOR.AX,SOR,0
SP3,SPECTUR LIMITED,SP3.AX,SP3,0
SP8,STREAMPLAY STUDIO LIMITED,SP8.AX,SP8,0
SPA,SPACETALK LTD,SPA.AX,SPA,0
SPD,SOUTHERN PALLADIUM LIMITED,SPD.AX,SPD,0
SPG,SPC GLOBAL HOLDINGS LTD,SPG.AX,SPG,0
SPK,SPARK NEW ZEALAND LIMITED,SPK.AX,SPK,0
SPL,STARPHARMA HOLDINGS LIMITED,SPL.AX,SPL,0
SPN,SPARC TECHNOLOGIES LIMITED,SPN.AX,SPN,0
SPQ,SUPERIOR RESOURCES LIMITED,SPQ.AX,SPQ,0
SPX,SPENDA LIMITED,SPX.AX,SPX,0
SPZ,SMART PARKING LIMITED,SPZ.AX,SPZ,0
SQX,SQX RESOURCES LIMITED,SQX.AX,SQX,0
SRG,SRG GLOBAL LIMITED,SRG.AX,SRG,0
SRH,SAFEROADS HOLDINGS LIMITED,SRH.AX,SRH,0
SRJ,SRJ TECHNOLOGIES GROUP PLC,SRJ.AX,SRJ,0
SRK,STRIKE RESOURCES LIMITED,SRK.AX,SRK,0
SRL,SUNRISE ENERGY METALS LIMITED,SRL.AX,SRL,0
SRN,SUREFIRE RESOURCES NL,SRN.AX,SRN,0
SRR,SARAMA RESOURCES LTD,SRR.AX,SRR,0
SRT,STRATA INVESTMENT HOLDINGS PLC,SRT.AX,SRT,0
SRV,SERVCORP LIMITED,SRV.AX,SRV,0
SRZ,STELLAR RESOURCES LIMITED,SRZ.AX,SRZ,0
SS1,SUN SILVER LIMITED,SS1.AX,SS1,0
SSG,SHAVER SHOP GROUP LIMITED,SSG.AX,SSG,0
SSH,SSH GROUP LTD,SSH.AX,SSH,0
SSL,SIETEL LIMITED,SSL.AX,SSL,0
SSM,SERVICE STREAM LIMITED,SSM.AX,SSM,0
SST,STEAMSHIPS TRADING COMPANY LIMITED,SST.AX,SST,0
STG,STRAKER LIMITED,STG.AX,STG,0
STH,STEPCHANGE HOLDINGS LIMITED,STH.AX,STH,0
STK,STRICKLAND METALS LIMITED,STK.AX,STK,0
STM,SUNSTONE METALS LTD,STM.AX,STM,0
STN,SATURN METALS LIMITED,STN.AX,STN,0
STO,Santos,STO.AX,STO,0
STP,STEP ONE CLOTHING LIMITED,STP.AX,STP,0
STV,SWIFT TV LTD,STV.AX,STV,0
STX,STRIKE ENERGY LIMITED,STX.AX,STX,0
SUH,SOUTHERN HEMISPHERE MINING LIMITED,SUH.AX,SUH,0
SUL,SUPER RETAIL GROUP LIMITED,SUL.AX,SUL,0
SUN,Suncorp Group,SUN.AX,SUN,0
SVG,SAVANNAH GOLDFIELDS LIMITED,SVG.AX,SVG,0
SVL,SILVER MINES LIMITED,SVL.AX,SVL,0
SVM,SOVEREIGN METALS LIMITED,SVM.AX,SVM,0
SVR,SOLVAR LIMITED,SVR.AX,SVR,0
SVY,STAVELY MINERALS LIMITED,SVY.AX,SVY,0
SWP,SWOOP HOLDINGS LIMITED,SWP.AX,SWP,0
SX2,SOUTHERN CROSS GOLD CONSOLIDATED LTD.,SX2.AX,SX2,0
SXE,SOUTHERN CROSS ELECTRICAL ENGINEERING LTD,SXE.AX,SXE,0
SXL,SOUTHERN CROSS MEDIA GROUP LIMITED,SXL.AX,SXL,0
SYL,SYMAL GROUP LIMITED,SYL.AX,SYL,0
SYR,SYRAH RESOURCES LIMITED,SYR.AX,SYR,0
T3D,333D LIMITED,T3D.AX,T3D,0
T88,TAITON RESOURCES LIMITED,T88.AX,T88,0
T92,TERRA CRITICAL MINERALS LIMITED,T92.AX,T92,0
TAH,TABCORP HOLDINGS LIMITED,TAH.AX,TAH,0
TAL,TALIUS GROUP LIMITED,TAL.AX,TAL,0
TAM,TANAMI GOLD NL,TAM.AX,TAM,0
TAR,TARUGA MINERALS LIMITED,TAR.AX,TAR,0
TAS,TASMAN RESOURCES LTD,TAS.AX,TAS,0
TAT,TARTANA MINERALS LIMITED,TAT.AX,TAT,0
TBN,TAMBORAN RESOURCES CORPORATION,TBN.AX,TBN,0
TBR,TRIBUNE RESOURCES LIMITED,TBR.AX,TBR,0
TCF,360 CAPITAL MORTGAGE REIT,TCF.AX,TCF,0
TCG,TURACO GOLD LIMITED,TCG.AX,TCG,0
TCL,Transurban Group,TCL.AX,TCL,0
TCO,TRANSMETRO CORPORATION LIMITED,TCO.AX,TCO,0
TD1,TALI DIGITAL LIMITED,TD1.AX,TD1,0
TDO,3D ENERGI LIMITED,TDO.AX,TDO,0
TEA,TASMEA LIMITED,TEA.AX,TEA,0
TEE,TOP END ENERGY LIMITED,TEE.AX,TEE,0
TEG,TRIANGLE ENERGY (GLOBAL) LIMITED,TEG.AX,TEG,0
TEK,THORNEY TECHNOLOGIES LTD,TEK.AX,TEK,0
TEM,TEMPEST MINERALS LIMITED,TEM.AX,TEM,0
TER,TERRACOM LIMITED,TER.AX,TER,0
TFL,TASFOODS LIMITED,TFL.AX,TFL,0
TG1,TECHGEN METALS LTD,TG1.AX,TG1,0
TG6,TG METALS LIMITED,TG6.AX,TG6,0
TGF,TRIBECA GLOBAL NATURAL RESOURCES LIMITED,TGF.AX,TGF,0
TGH,TERRAGEN HOLDINGS LIMITED,TGH.AX,TGH,0
TGM,THETA GOLD MINES LIMITED,TGM.AX,TGM,0
TGN,TUNGSTEN MINING NL,TGN.AX,TGN,0
THL,TOURISM HOLDINGS RENTALS LIMITED,THL.AX,THL,0
THR,THOR ENERGY PLC,THR.AX,THR,0
TIA,TIAN AN AUSTRALIA LIMITED,TIA.AX,TIA,0
TIO,TEMAS RESOURCES CORP.,TIO.AX,TIO,0
TIP,TEAMINVEST PRIVATE GROUP LIMITED,TIP.AX,TIP,0
TKM,TREK METALS LIMITED,TKM.AX,TKM,0
TLC,THE LOTTERY CORPORATION LIMITED,TLC.AX,TLC,0
TLG,TALGA GROUP LTD,TLG.AX,TLG,0
TLM,TALISMAN MINING LIMITED,TLM.AX,TLM,0
TLS,Telstra Group,TLS.AX,TLS,0
TLX,TELIX PHARMACEUTICALS LIMITED,TLX.AX,TLX,0
TM1,TERRA METALS LIMITED,TM1.AX,TM1,0
TMB,TAMBOURAH METALS LTD,TMB.AX,TMB,0
TMK,TMK ENERGY LIMITED,TMK.AX,TMK,0
TML,TIMAH RESOURCES LIMITED,TML.AX,TML,0
TMS,TENNANT MINERALS LIMITED,TMS.AX,TMS,0
TMX,TERRAIN MINERALS LIMITED,TMX.AX,TMX,0
TNC,TRUE NORTH COPPER LIMITED,TNC.AX,TNC,0
TNE,TECHNOLOGY ONE LIMITED,TNE.AX,TNE,0
TNY,TINYBEANS GROUP LTD,TNY.AX,TNY,0
TOK,TOLU MINERALS LIMITED.,TOK.AX,TOK,0
TON,TRITON MINERALS LTD,TON.AX,TON,0
TOP,THORNEY OPPORTUNITIES LTD,TOP.AX,TOP,0
TOR,TORQUE METALS LIMITED..,TOR.AX,TOR,0
TOT,360 CAPITAL REIT,TOT.AX,TOT,0
TOU,TLOU ENERGY LIMITED,TOU.AX,TOU,0
TPC,TPC CONSOLIDATED LIMITED,TPC.AX,TPC,0
TPG,TPG TELECOM LIMITED.,TPG.AX,TPG,0
TPW,TEMPLE & WEBSTER GROUP LTD,TPW.AX,TPW,0
TR2,TALI RESOURCES LTD,TR2.AX,TR2,0
TR8,TARRINA RESOURCES LIMITED,TR8.AX,TR8,0
TRA,TURNERS AUTOMOTIVE GROUP LIMITED,TRA.AX,TRA,0
TRE,TOUBANI RESOURCES LIMITED,TRE.AX,TRE,0
TRI,TRIVARX LTD,TRI.AX,TRI,0
TRJ,TRAJAN GROUP HOLDINGS LIMITED,TRJ.AX,TRJ,0
TRM,TRUSCOTT MINING CORPORATION LIMITED,TRM.AX,TRM,0
TRP,TISSUE REPAIR LTD,TRP.AX,TRP,0
TRU,TRUSCREEN GROUP LIMITED,TRU.AX,TRU,0
TSK,TUSKER MINERALS LTD,TSK.AX,TSK,0
TSL,TITANIUM SANDS LIMITED,TSL.AX,TSL,0
TSO,TESORO GOLD LTD,TSO.AX,TSO,0
TSR,TURNSTONE RESOURCES LTD,TSR.AX,TSR,0
TTM,TITAN MINERALS LIMITED,TTM.AX,TTM,0
TTT,TITOMIC LIMITED,TTT.AX,TTT,0
